tweet_text,image_damage,image_path
@leach_deanna Satan Hates Climate Deniers: https://t.co/NfBGN1AwGO https://t.co/kJm2Mx0dqO,severe_damage,data_image/california_wildfires/11_10_2017/917920562248269824_0.jpg
RT @TreyYingst: New satellite images show widespread destruction in St. Croix after Hurricane Maria https://t.co/qTrQXHNxMQ,severe_damage,data_image/hurricane_maria/24_9_2017/912077714227593216_1.jpg
Hurricane Maria continues destructive path through The Caribbean https://t.co/vpVqIKUjm2 https://t.co/Qsl8vjOlLf,little_or_no_damage,data_image/hurricane_maria/20_9_2017/910572551071440896_0.jpg
"Our drone caught some Irma damage at @AtlantaHarvest. Despite the set back, they're still filling out baskets with… https://t.co/IbZAWyTKpD",little_or_no_damage,data_image/hurricane_irma/18_9_2017/909873185226674176_0.jpg
#hurricane #irma #storm aftermath. Brand new all metal light post snapped in half from #tornado https://t.co/Ewg9NMS7G6,little_or_no_damage,data_image/hurricane_harvey/11_9_2017/907307308211982336_0.jpg
#Trump Sees the Trail of Destruction #Harvey Created https://t.co/tUbD0AtdYC #Houston https://t.co/bvAm4oczp7,severe_damage,data_image/hurricane_harvey/9_9_2017/906567943399538688_0.jpg
Thankfully this is all Irma did to our Florida home https://t.co/Cy30s0iyb7,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910177644444110848_1.jpg
"A part of Chevron Plant at El Segundo, California on Fire https://t.co/5ODj9fcj0d",severe_damage,data_image/california_wildfires/18_10_2017/920528819626434561_0.jpg
RT @ndtv: Indian Navy teams join Sri Lanka flood rescue ops as toll reaches 193 https://t.co/ltXGfTu3QA https://t.co/T6DI5FdgVO,severe_damage,data_image/srilanka_floods/3_6_2017/870845845133971456_2.jpg
* What we know so far about tropical storm Harvey  The Guardian * Harvey downgraded to… https://t.co/YU3up8v4Ig via… https://t.co/gbTd52UUof,little_or_no_damage,data_image/hurricane_harvey/4_9_2017/904552138897932288_0.jpg
Our #BigOrange teams are back at it this morning working with @insideFPL #Irma https://t.co/CCGdLuCR2D,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909781597569847296_0.jpg
California wildfires: 360 video shows extreme damage caused by flames â€“ ABC15Â Arizona https://t.co/p4gLohxHpW https://t.co/YONUCyqh66,severe_damage,data_image/california_wildfires/17_10_2017/920414758385328128_0.jpg
There was really a tornado crazy https://t.co/yhryvidFlO,little_or_no_damage,data_image/hurricane_harvey/27_8_2017/901650454832185344_0.jpg
California inmates paid $1 an hour to battle wildfires https://t.co/djWxw2X5Eq https://t.co/6lS9XYDWHx,severe_damage,data_image/california_wildfires/15_10_2017/919674860175060992_0.jpg
CEO @jeancase talks about the inspiring citizen-centered response to Hurricanes Harvey and Irma… https://t.co/jZyWxu0U3S,severe_damage,data_image/hurricane_irma/18_9_2017/909809255498129408_0.jpg
6 more ways Hurricane Irma will cost Floridians https://t.co/94msUkD8ai via @usatoday https://t.co/uOsz6lW7rV,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909869946070605825_1.jpg
"SOLIDARITY | After hurricane Maria, a Caribbean leader calls for action on #climatechange: https://t.co/c28d7vgJbr https://t.co/M0inRo0BrN",severe_damage,data_image/hurricane_maria/25_9_2017/912346202716467200_0.jpg
How are the California Wildfires Affecting the Marijuana Crops? | https://t.co/cqglXFGVpW #FloridaMedCard #Florid... https://t.co/g5svfg5EZS,severe_damage,data_image/california_wildfires/15_10_2017/919574161395036161_0.jpg
RT @FOXLA: PHOTOS: #PuertoRicoNeedsHelpNow struggles in #MariaHurricane wake. á¼ŸAá¼Ÿ8á¼Ÿ5á¼Ÿ7 https://t.co/XZHW9xEVQH https://t.co/cPwkvQ451I,severe_damage,data_image/hurricane_maria/27_9_2017/913157619455426560_0.jpg
"Puerto Rico death toll 450, 69 missing. Trump is a total disgrace and embarrassment to USA. INSANITY! https://t.co/F86UwwkDcP",little_or_no_damage,data_image/hurricane_maria/20_10_2017/921427706880954369_0.jpg
@TheDoctorIsILL My house after Harvey. Lol. You never know.... https://t.co/BhRPPyIJAF,little_or_no_damage,data_image/hurricane_harvey/19_9_2017/909938076423675905_2.jpg
How To Rebuild Post-Harvey Houston With An Entrepreneurship Ecosystem https://t.co/K1BAsFw5YG #leadership https://t.co/uBtqa5QNqz,severe_damage,data_image/hurricane_harvey/7_9_2017/905844147227041793_0.jpg
Hurricane Maria to push 2017 Caribbean insured damage bill to record levels https://t.co/MIzCE8JEtA https://t.co/5D7lJwPhYX,little_or_no_damage,data_image/hurricane_maria/21_9_2017/910787808725528577_0.jpg
Trees coming down thanks to Irma. https://t.co/cPLKvM54wJ,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909796226169819140_1.jpg
"23 dead, hundreds still missing in California as wildfire conditions worsen https://t.co/25qdTWwz8Z https://t.co/vHlToMqkKf",severe_damage,data_image/california_wildfires/12_10_2017/918355835549601792_0.jpg
RT @tilianpearson: God damn Irma! How dare you take down B√≠ch Nga! https://t.co/vykrDhFrdJ,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909779299753971715_0.jpg
Tornado hit me and I didn't even know it. https://t.co/5gkwi1zHod,little_or_no_damage,data_image/hurricane_harvey/12_9_2017/907648877460955137_0.jpg
UF Horse Training Unit experienced major flooding after Irma https://t.co/bIQjy1JsAu https://t.co/mOBkHcMBMs,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909850724137410560_0.jpg
#Georgia residents affected by #Irma may register for @fema assistance: https://t.co/y4EbR7HEyO | #Savannah https://t.co/B5ADSUquXD,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909436803853189121_0.jpg
Garbage from Irma will fuel Florida’s power grid https://t.co/8jwDYMzPqx https://t.co/lRMVJKZhm5,severe_damage,data_image/hurricane_irma/18_9_2017/909710638557143040_0.jpg
Even if I WANTED to leave #HurricaneHarvey https://t.co/Nzwcod6LEW,little_or_no_damage,data_image/hurricane_harvey/27_8_2017/901787869521555456_1.jpg
LIVE: Deadly earthquake hits Iraq &amp; Iran – aftermath footage from Iraqi Sulaymaniyah https://t.co/TnJW35si1c https://t.co/xrrmgXP45A,severe_damage,data_image/iraq_iran_earthquake/13_11_2017/929992723146399745_0.jpg
RT @WillieTasDiv: Twu helping out In Luquillo Puerto Rico. Family needed water and we provided. https://t.co/XPSHoz87cu,little_or_no_damage,data_image/hurricane_maria/22_10_2017/922132997326991360_0.jpg
A view of Kirby and Braeswood Fri. and Sun. morning #hurricaneHarvey @abc13houston @Fox26Houston @KPRC2 @KHOU https://t.co/xnPkhoPWMP,severe_damage,data_image/hurricane_harvey/27_8_2017/901809624474628096_0.jpg
Weston was on the edge of Irma and it was still powerful to do this to multiple trees.·Ω¢8 https://t.co/JNxugrOhXz,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909822717574238208_0.jpg
Fire crews fighting deadly California blazes welcome cool fog https://t.co/PCkTWKuuy6 https://t.co/FRp3buTGkH,severe_damage,data_image/california_wildfires/10_10_2017/917807529479901184_0.jpg
"Which is common among wildfires in California, Russia, Portugal and Italy? #wildfire https://t.co/05umGNBMSM https://t.co/F4s935nJKq",severe_damage,data_image/california_wildfires/24_10_2017/922785728928665600_1.jpg
"Cyclone '#Mora' hits Mizoram, damages houses, triggers landslides. https://t.co/x6S3ZdRfgT",little_or_no_damage,data_image/srilanka_floods/1_6_2017/870114879541137408_0.jpg
Vineyard owners share stories of loss and salvation amid wine country wildfires https://t.co/e8tMwHnuwy https://t.co/YaoFJGKMNz,little_or_no_damage,data_image/california_wildfires/17_10_2017/920202485926637568_0.jpg
Property/casualty group Travelers sees up to $750m in losses from Hurricane Harvey https://t.co/NG9yf8b8WG https://t.co/5xCY76mJat,severe_damage,data_image/hurricane_harvey/14_9_2017/908270102289805312_0.jpg
@Univision moved all their main anchors to Mexico City #Earthquake https://t.co/SqAOCAL55W,severe_damage,data_image/mexico_earthquake/21_9_2017/910682398907617280_2.jpg
"Anaheim Hills, it was a big fire, California Fire Department did great job. https://t.co/y6dLn9O3rt",little_or_no_damage,data_image/california_wildfires/11_10_2017/918077527226118144_0.jpg
Need a new roof? State agencies suspend certain rules to hasten post-Irma recovery https://t.co/i2rEU9Ebik,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910124932775989248_0.jpg
RT @512tech: Austin’s TurnKey Vacation Rentals takes a hit from Harvey on Texas coast https://t.co/RbpMCTOiir https://t.co/wJYG4PHu1s,little_or_no_damage,data_image/hurricane_harvey/6_9_2017/905486990279397382_0.jpg
Experts warned 2013 of the increasing risks of #climate induced catastrophes in #PuertoRico https://t.co/fIiKomA2nj https://t.co/CRkmnt5Dhp,severe_damage,data_image/hurricane_maria/1_10_2017/914450872586964993_0.jpg
#Irma #Naples .... Hope Tin City makes it and is back soon in paradise.. https://t.co/w5VECSpK2Y https://t.co/RzApLGYFrr,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909468250953658369_0.jpg
RT @Reuters: U.S. House committee examining barriers to Puerto Rico recovery: official https://t.co/k3OkfJXxF9 https://t.co/eNBVRkdZhH,little_or_no_damage,data_image/hurricane_maria/6_10_2017/916114156058763264_0.jpg
RT @Tomversation: After Irma pics around the hood #AfterIRMA #miami https://t.co/7lLUDIXKUO,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909418648996999168_1.jpg
Questions swirl around Puerto Rico contract https://t.co/yA9LhdfZkl #Business https://t.co/VuKky7TUFI,severe_damage,data_image/hurricane_maria/25_10_2017/922979668352958467_0.jpg
Corporate America donates millions to Harvey relief efforts https://t.co/EKEX3S7RKS #HUMemployee https://t.co/9p01M6KGHf,severe_damage,data_image/hurricane_harvey/9_9_2017/906306393501712384_0.jpg
Pics from Facebook page St. Croix Hurricane Maria Check in. Extensive damage #Maria @cnn @weatherchannel @maddow https://t.co/c3pciH5rYH,little_or_no_damage,data_image/hurricane_maria/20_9_2017/910538720117391360_1.jpg
PR-MA #4 Fire Crew ·ºü5·ºü7working to remove trees from roadways on ST Road 9966 Div D @ElYunqueNF due to Hurricane Irma‚Ä¶ https://t.co/KP93JziApz,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909436630267760641_2.jpg
Aransas County's faith not rocked by Hurricane Harvey's wrath https://t.co/mC9X8JKRox https://t.co/GopwMhaw04,severe_damage,data_image/hurricane_harvey/3_9_2017/904464310436478976_0.jpg
Things still bad in Puerto Rico while more weather misery on the way. https://t.co/CXx3DRGIaE @FrankDangelo23 https://t.co/XN9ZWZWdcI,severe_damage,data_image/hurricane_maria/5_10_2017/916010879484928001_0.jpg
"For first time in 300 years, not a single person left on Barbuda: US envoy on horrific Hurricane Irma impact… https://t.co/fQBxkmD5xq",little_or_no_damage,data_image/hurricane_irma/17_9_2017/909382127199821824_0.jpg
RT @AJStream: Watch the second half of our discussion on rebuilding Puerto Rico in 15 min: https://t.co/ROFEstRpOh https://t.co/NvK8Cbuf0C,severe_damage,data_image/hurricane_maria/5_10_2017/916019437865709570_0.jpg
RT @4DannySmith: East Bay raceway after Irma https://t.co/XPUC53goCM,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909867927511486464_0.jpg
The small towns forgotten about that received the first blow of Harvey. Shit is crazy https://t.co/wQeqU5yqOx,severe_damage,data_image/hurricane_harvey/18_9_2017/909915400724516867_3.jpg
"#Dublin Grass #Fire Fully Contained After Scorching: https://t.co/AuQJNgQhwx, https://t.co/pfUCIAhERA https://t.co/Aw5ScytNkY",severe_damage,data_image/california_wildfires/18_10_2017/920689906137124864_0.jpg
RT @ThomasWenski: St Peter the Fisherman in Big Pine Key suffered major damage from Irma. We will rebuild!!! https://t.co/sWFb4XVx2W,little_or_no_damage,data_image/hurricane_irma/17_9_2017/909434397077753861_0.jpg
Mexico: Dona a las victimas del Terremoto. Donate to the victims of theÂ Earthquake. https://t.co/SXfNngKE87 https://t.co/C3wdAzyt8S,severe_damage,data_image/mexico_earthquake/20_9_2017/910525151719997440_0.jpg
The wrath of Hurricane Harvey - CBS News https://t.co/jsx0OiHgt4 #lzomedia #development #freelance #developer https://t.co/Dq8EcO1fmo,severe_damage,data_image/hurricane_harvey/4_9_2017/904507935983902720_0.jpg
RT @latimes: Why 2017 is shaping up to be one of Californiaâ€™s worst fire seasons https://t.co/jqJt9nUWuZ https://t.co/jEPRjnDKzl,severe_damage,data_image/california_wildfires/17_10_2017/920274579163176961_0.jpg
RT @yknastos: European fuel armada heads for US after tropical storm Harvey https://t.co/nSzvBHqIj4 https://t.co/9B1MTPsnAx,severe_damage,data_image/hurricane_harvey/8_9_2017/906254513480372225_0.jpg
Please accept my heartfelt sympathy on the passing of your dears #earthquake#kermanshah#Iran https://t.co/canDwXAvK5,severe_damage,data_image/iraq_iran_earthquake/13_11_2017/930018939962306560_0.jpg
"dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87",severe_damage,data_image/hurricane_maria/23_9_2017/911575707024859136_0.jpg
Hurricane Irma: State legislators grill Duke Energy about power outages https://t.co/hdu32MVqmv https://t.co/dp1zKZjRWK,severe_damage,data_image/hurricane_irma/19_9_2017/910262796935450624_0.jpg
#HurricaneIrma came She tried to take my tree It was must stronger than she It will come back someday #tornado https://t.co/kxMufzfQsW,little_or_no_damage,data_image/hurricane_harvey/15_9_2017/908510389981368321_0.jpg
Georgia residents now get Hurricane Irma tax relief https://t.co/AIetBJU31o https://t.co/RDEg2jZGqW,little_or_no_damage,data_image/hurricane_irma/19_9_2017/910195055180234753_0.jpg
Congress looking into how tiny company from Zinke’s hometown gets $300 million contract to… https://t.co/U032749nZQ https://t.co/cTmLKHP4Sn,little_or_no_damage,data_image/hurricane_maria/25_10_2017/923038602132631552_0.jpg
ὪBDon't golf while Puerto Rico is left destroyed after a hurricane. #GolfingDosAndDonts https://t.co/bZZOdFlSG5,severe_damage,data_image/hurricane_maria/23_10_2017/922451631605796864_1.jpg
Harvey victims in limbo as they wait for FEMA assistance https://t.co/WN5OYNfTKM https://t.co/vmp2yIot6h,little_or_no_damage,data_image/hurricane_harvey/12_9_2017/907393512630611969_0.jpg
What Hurricane Irma And The Equifax Hack Have In Common… And What To Learn From It https://t.co/mNjZfdG82z https://t.co/Df7kovlU55,severe_damage,data_image/hurricane_irma/18_9_2017/909881913334099968_0.jpg
First Footage From Dominica Shows 'Total Destruction' https://t.co/7AUNci7wDO #USRC https://t.co/1fsZI59CZo,severe_damage,data_image/hurricane_maria/20_9_2017/910636264419942400_0.jpg
"California wildfires burning out of control are natural phenomena, NOT â€œclimate changeâ€ â€”â€¦ https://t.co/FCuTAW7lDV https://t.co/uR2j0KByQg",severe_damage,data_image/california_wildfires/16_10_2017/919983755971792897_0.jpg
RT @DailyMail: How Hurricane Maria left Dominica looking like an apocalyptic wasteland https://t.co/nIBWJU48s9 https://t.co/23PaWrYEsV,severe_damage,data_image/hurricane_maria/24_9_2017/911965850198036480_0.jpg
"#Irma aftermath includes cleanups, curfews and closures. @MDCPS @iflymia Via NBC Miami https://t.co/DfruC8yijW https://t.co/sX2YsdQ3rm",severe_damage,data_image/hurricane_irma/17_9_2017/909387523461349378_0.jpg
Don't you hate it when someone edits the thumbnail preview of their Harvey disaster video? https://t.co/1t8w56MVjK,severe_damage,data_image/hurricane_harvey/15_9_2017/908702885202075650_0.png
LIVE Q&amp;A: Hurricane Irma slams Florida https://t.co/x42hm42fOx https://t.co/uqki7qPIOJ,severe_damage,data_image/hurricane_irma/10_9_2017/906927979091152896_0.jpg
"Harvey could cost flood insurers $11 billion, but funds are running out https://t.co/CbOq6e02GI https://t.co/93C5L9lyJ9",severe_damage,data_image/hurricane_harvey/15_9_2017/908482896515780608_0.jpg
Breitbart Pushes False Story Accusing Alleged Immigrant of Starting California Wildfires https://t.co/O7b6IzMAto https://t.co/ht663OR8ww,severe_damage,data_image/california_wildfires/18_10_2017/920702272996245507_0.jpg
"After Irma, Can Florida Utilities Be Trusted to Rebuild? https://t.co/s7OtmwaCus https://t.co/umZ6B35dth",severe_damage,data_image/hurricane_irma/18_9_2017/909825009992044546_0.jpg
Storm surge policy questions swell in the wake of Hurricane Irma https://t.co/VGVxRiVAJF https://t.co/3WwnBWeNbt,severe_damage,data_image/hurricane_irma/19_9_2017/909974100419911680_0.jpg
Today is the final day to help with #HurricaneHarvey relief by purchasing #indiemusic https://t.co/sYMsAqbhX1 https://t.co/A7EZ99yqfQ,little_or_no_damage,data_image/hurricane_harvey/15_9_2017/908723853798641664_0.jpg
See what Maria did to the Caribbean https://t.co/ZA1zwso2ab #SocialMedia https://t.co/Oune4O6Nq5,little_or_no_damage,data_image/hurricane_maria/25_9_2017/912325883683377157_0.jpg
Fire clean-up will be the largest in California history: https://t.co/VIVyR8q4MI https://t.co/iBKur9maVE,severe_damage,data_image/california_wildfires/24_10_2017/922754789699497985_0.jpg
"During Hurricanes Harvey and Irma, Radio Stations Help Communities Weather the Storm https://t.co/0jefBH6awF https://t.co/XTOblg4Too",severe_damage,data_image/hurricane_irma/19_9_2017/910201953556119552_0.jpg
Last week our @Interior sister agency @USFWS assisted our cleanup effort at the #GulfCoast District. The full story… https://t.co/qAMV3ns4fV,little_or_no_damage,data_image/hurricane_irma/18_9_2017/909791620857581568_2.jpg
