tweet_text,img_path,prediction,ground_truth,prediction_conf
The mental health impact of major disasters like Harvey and Irma https://t.co/l7frLlDEAW https://t.co/hsqvNq57Rp,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/12_9_2017/907429078562521090_0.jpg,0,1,0.7367233
Irma's impact is stirring fears of a setback to the $16 billion Everglades restoration https://t.co/t4oMHR7vby https://t.co/pe3t1JSYE4,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909713670829170689_0.jpg,1,1,0.99781275
Weston was on the edge of Irma and it was still powerful to do this to multiple trees.·Ω¢8 https://t.co/JNxugrOhXz,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909822717574238208_0.jpg,0,0,0.9195219
RT @chicagotribune: Flood insurance policies in Houston plunged before Harvey https://t.co/00GaC21M45 https://t.co/xE7T7McGRv,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/8_9_2017/906048371714084864_0.jpg,1,1,0.9999999
"The wildfires' ripple effect on California schools, by @carolynjones100 https://t.co/8UIVtudDfM https://t.co/FmOAM9RAWl",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/23_10_2017/922453513409613826_0.jpg,1,1,0.9400854
Tornado Damage Canton Fruitvale TX 4-30-17 Drone [00:01:57] https://t.co/5sBwXAJPHg https://t.co/hvnD7e4T7j,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/10_9_2017/906933791305949184_0.jpg,0,1,0.72820777
Civil Air Patrol Illinois Wing To Help Survey Damage From Hurricane Harvey https://t.co/5CrMGg8bNK https://t.co/Kg1l9wUkY9,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904330655848423424_0.jpg,1,1,0.977535
Hotwire #3 from @crimethinc on autonomous #HarveyRelief and #DACA https://t.co/vxAcYC1yyh https://t.co/opUX6Vz2rn,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905552797357170688_0.jpg,1,1,0.6190234
Extra help from Bankers Insurance https://t.co/Lx2Uud8kTP https://t.co/hztJWKwlBH,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905424850671595520_0.jpg,1,1,0.99971753
How Harvey Could Provide Disaster Relief for Trump and Congress https://t.co/5zL5G0VPBp https://t.co/Z76ao6EXBc,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/904947742224650241_0.jpg,1,1,0.97973216
Mexico Earthquake live video watch it via /r/combinedgifs https://t.co/LD1eUhFuI6 #funny #makemesmile https://t.co/friI2baTp4,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/24_9_2017/911827596748447744_0.jpg,0,0,0.9460319
"My neighborhood. Pajonal, Puerto Rico. https://t.co/BTCXBvIHKq",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/11_11_2017/929408546122424320_0.jpg,1,1,0.9999273
"Elon Musk floats solar overhaul of Puerto Rico power grid, governor says ""Let's talk"" https://t.co/Qe1pIbbxpr https://t.co/upXuTapZga",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/6_10_2017/916179895105056768_0.jpg,0,0,0.9058342
"RT @CNN: Puerto Rico governor: More needed, but feds have answered our calls https://t.co/d5YEaKBccc https://t.co/i3BWKa2vtD",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/8_11_2017/928130883214647296_0.jpg,1,1,0.8003382
At least 214 #People #Dead in Iran-Iraq #Earthquake - https://t.co/XBKZxdI8Rs - #IranIraq #News https://t.co/hRjTw87yoN,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/929992542673915904_0.jpg,1,1,0.9909711
"Assesment going on in #mora effected Sonoya,Gandamara and shekerkhil community under Baskhali upazilla, Chittagong. https://t.co/ElLfIM1lZu",/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/1_6_2017/870248079043158017_2.jpg,1,1,0.99791425
Fire is release to permit rebirth; itâ€™s a response toÂ accumulation https://t.co/h7V3v2gloC https://t.co/DhVwPZicAJ,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919927912769339392_0.jpg,0,0,0.81842375
Hurricanes Irma and Harvey cause Goldman Sachs to slash its outlook for the US economy https://t.co/Y6tcwuiSh1 https://t.co/HrJJTecfbE,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909417256593092608_0.jpg,1,1,0.94191974
Earthquake in Kuwait https://t.co/0JDcFJXoPU https://t.co/mrlHekzGmw,/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930079107873783808_0.jpg,1,1,0.9821922
"Opinion: Puerto Rico: Private help, government failure https://t.co/ZfrVA0dyKf https://t.co/JxRUpnvM0c",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922506003609878528_0.jpg,1,1,0.7743808
California wildfires: Blazes rip through wine valleys â€“ BBCÂ News https://t.co/BZd2HazF76 https://t.co/ZI12bWZO1C,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/18_10_2017/920720742370742272_0.jpg,1,1,0.970154
"Damage caused by #HurricaneMaria in #Roseau, #Dominica. STR/AFP/Getty Images. https://t.co/oYHGhKITIv",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/29_9_2017/913897089691774981_0.jpg,1,1,0.9961125
RT @HuffPost: California authorities say wildfires are only getting worse https://t.co/ZJUutllO2D https://t.co/A4wtzawhLg,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/12_10_2017/918312725813628928_0.jpg,1,1,0.98852557
"RT @NPRrussell: A few more pictures from Rockport and Fulton, Texas. Hurricane Harvey was not kind. https://t.co/Rg6T16zac2",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901705136782716928_1.jpg,0,0,0.93100756
"Few Californians have earthquake insurance, but interest has jumped since the Mexico quakes https://t.co/PohK8ikRk8 https://t.co/BdRAuPPSZh",/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/2_10_2017/914823897601605632_0.jpg,1,1,0.9890437
"With California Wildfires Dying Down, Danger Rises From Ashes https://t.co/mGNgUMUCp4 https://t.co/MM5ZkO1KFx",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/19_10_2017/921080121536151552_0.jpg,1,1,0.990498
RT @HighvTweet: Cane Bay Area sustained damage. #stcroix #stx #hurricanemaria https://t.co/hFJdjRIhd3,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911663593019498496_1.jpg,0,1,0.79576737
Wildfires in N California by @ESA_EO @CopernicusEU Sentinel 2- image from Oct.10 via #SentinelHub https://t.co/tnJPyyawpP,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918008803530039296_0.jpg,1,1,0.78011453
RT @ArakanNA_en: #CycloneMora Flattens Hundreds of #Homes in #Arakan #State https://t.co/3GuGl22leI https://t.co/AH4rSqJcIa,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/10_6_2017/873663464774017024_0.jpg,1,1,0.99012905
#HurricaneHarvey actually sank the city of #Houston: https://t.co/d5xyj5my2x https://t.co/kT1r8ojTZH,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/11_9_2017/907251173551493120_0.jpg,1,1,0.9954802
"One week later, California is still on fire https://t.co/ngZuxrvsK5 #Brokerage https://t.co/5qEGw0gH9c",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/920035964608581632_0.jpg,1,1,0.84341574
There's a climate change fire alarm ringing in Northern California. https://t.co/0rgZ5oau9S #ActOnClimate https://t.co/Mddeq1YNzz,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/15_10_2017/919665020899704832_0.jpg,1,1,0.9070625
RT @MSNBC: What could be the environmental ramifications of Hurricane Harvey? https://t.co/pUibZLZF8T https://t.co/DNoBvLA3fT,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904449285831368704_0.jpg,0,0,0.9480588
"Hurricane Maria damage latest: 100,000 homes without power after storm batters Caribbean https://t.co/Xp1gjES7qv https://t.co/Z9SNQ0NaEd",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/20_9_2017/910534883126083586_0.jpg,0,0,0.91154534
@Wolfdoggg MORE IMAGES CAME IN. St. Thomas and St. John. Please share https://t.co/88v2i4We55 https://t.co/gaodvNkSee,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905636651447328768_1.jpg,0,0,0.9215399
Tree down from tornado in plantation! @nbc6 https://t.co/EQPeFtr3E7,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/9_9_2017/906635791778160640_1.jpg,0,0,0.9369953
἟9἟7 Turks in Texas care ὄF Turkish-Americans continue helping those who were affected by #Harvey ὤF https://t.co/rGiLYV2vJx,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905133260526714880_2.jpg,0,0,0.84450257
RT @Beserker39: Lol playing Pokémon Go after Hurricane Harvey https://t.co/Xpc1gicBLN,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/6_9_2017/905351240715866112_0.jpg,0,0,0.9130842
California officials begin probe into PG&amp;E's role in massive wildfires https://t.co/9R6xA3RyLu #utility #renewable https://t.co/UbYsiXcNyU,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/16_10_2017/919921994245709825_0.jpg,1,1,0.8901193
@realDonaldTrump Mr. President please stay focus and get your priorities straight! Hurricane Maria PR https://t.co/VECyPmbXme,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/912022246008541191_1.jpg,1,1,0.55674016
Flood Death rate increases in Sri Lanka has been published on Liveonchennai - https://t.co/GmM2ENO8Mb https://t.co/WYe0eGoZlw,/home/julian/datasets/crisis_mmd/data_image/srilanka_floods/31_5_2017/870015964795908097_0.jpg,1,1,0.97358656
@Reuters Poor beautiful #PuertoRico! So much damage. ὢD#HurricaneMaria #RequestsHELP from U.S. @realDonaldTrump https://t.co/TvMFe6tNvP,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912463510461992960_3.jpg,1,1,0.9948515
RT @MiamiHerald: Coral Gables may sue FPL after Hurricane Irma power outages https://t.co/2kkT2X6ztx https://t.co/ON3tSjlnyC,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909868816695545857_0.jpg,0,0,0.92752576
Holyoke Schools Prepare For Influx Of Puerto Rican Families After HurricaneÂ Maria https://t.co/LRcJC6g6Os https://t.co/ucLP9aa7YK,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/913104613636808711_0.jpg,0,0,0.96654886
1/Relocate young kids before pre-disaster prep/hysteria. Period. House/feed/clothe - clean/safe. https://t.co/m3waS4Ovyq #Harvey #Irma #FEMA,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/13_9_2017/907992015299690496_0.jpg,1,1,0.99213296
"San Antonio effort for Harvey relief seeks drivers, trucks https://t.co/yo1bMiopdF https://t.co/JWm1JC0IAU",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/15_9_2017/908781023114043392_0.jpg,1,1,0.7601558
#Irma #Naples .... Hope Tin City makes it and is back soon in paradise.. https://t.co/w5VECSpK2Y https://t.co/RzApLGYFrr,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909468250953658369_0.jpg,0,0,0.8209999
#HurricaneMaria: Unclear when postal service will resume in Puerto Rico - https://t.co/bIYcMe7twx https://t.co/hZdW0Ut2CU,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912384951013736453_0.jpg,1,1,0.9870335
"Concerns grow as garbage, debris pile up across Puerto Rico. NA-24MO https://t.co/l6Cz7q2h9x",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922429678933151745_0.jpg,1,1,0.99176323
DOL Announces $40 Million in Grants for #Irma Workforce https://t.co/23IwEG5HEt #construction | @ConstructionEqt https://t.co/shN2495y4f,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909865900706279424_0.jpg,1,1,0.9964903
#hurricaneirma Pizza Relief! @HarrysPizzeria Pledges Pies for First Responders #afterirma https://t.co/jqIGD77Gsi https://t.co/LN63PvdQr6,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909820592941031424_0.jpg,0,0,0.90124243
Hurricane Irma damage so far revealed in shocking before and after photos https://t.co/nyX2iZWx7d https://t.co/krQ62gxkIl,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905733588095823873_0.jpg,1,1,0.9959472
.@CharityNav's lists of organizations responding to #HurricaneMaria &amp; #MexicoEarthquake ➤ https://t.co/lua4zADfAy https://t.co/4hTlJXkvKP,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/30_9_2017/914188148623671296_0.jpg,0,0,0.7417081
"RT @thebigJDS: Lakes of Savannah subdivision on hwy 6 and 288, south of Houston. #harvey @kprc2 @weatherchannel https://t.co/Jrdmhs3aav",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/27_8_2017/901787699648004097_1.jpg,0,0,0.87614185
"AP: Hurricane Harvey Floods Toxic Waste Sites, With The EPA Missing In Action https://t.co/nFvW5WJRFb via @tpm https://t.co/LdmbDV5sbr",/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/3_9_2017/904217471678337024_0.jpg,1,1,0.98698527
In an era of dire climate records the US and South Asia floods won't be the last https://t.co/68vHlMjGFM https://t.co/JUyU7ThGIb,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/10_9_2017/906851261881962497_0.jpg,1,0,0.68983924
Hurricane Irma leaves behind foul stink across Central Florida https://t.co/Zw5VRVy23J https://t.co/mnDzuHgJSy,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/910198598054367237_0.jpg,0,0,0.9621555
"Richter 7 earthquake in Iran and specially Kermanshah Province, condolences to the Iranian people, God help you ὢDὢDὤFὤF https://t.co/D7405qsLfl",/home/julian/datasets/crisis_mmd/data_image/iraq_iran_earthquake/13_11_2017/930015299017105408_1.jpg,1,1,0.99424815
(#charity) Hurricane Maria Disaster Relief with $50 Donate Now https://t.co/E2iMhcDEGC. [https://t.co/GjYs2c05Cz] https://t.co/o5cIbTpiQo,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_9_2017/911634445035278337_0.jpg,0,0,0.828595
RT @ElectronicsAmd: Drone Industry Aids Red Cross in Hurricane Harvey Response - DRONELIFE https://t.co/rY8lH4B0gg https://t.co/5y4PszNvxJ,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904764207605874688_0.jpg,1,1,0.9936593
Hurricane Irma’s first damages become clear https://t.co/oKpIMbbZ3b https://t.co/qPf8t1vMyo,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/7_9_2017/905641602928009216_0.jpg,1,1,0.91921824
7 days later and still flooded. #Harvey https://t.co/qk9rm3odH4,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904853248384913408_0.jpg,1,0,0.8388818
PR-MA #4 Fire Crew ·ºü5·ºü7working to remove trees from roadways on ST Road 9966 Div D @ElYunqueNF due to Hurricane Irma‚Ä¶ https://t.co/KP93JziApz,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909436630267760641_2.jpg,0,0,0.90848905
@BillMGreen A few people were affected by natural disasters like Irma? https://t.co/WQ3rDLxux8,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/17_9_2017/909484113639305216_0.jpg,1,1,0.9989641
Can California learn to cope with seasonal wildfires? https://t.co/Q0tTvFLYvb https://t.co/O7Bn7CElLB,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/24_10_2017/922633023845052416_0.jpg,1,1,0.96111757
"RT @rickycint: My family's hometown of Barranquitas, PR after Hurricane Maria. #HuracánMaría https://t.co/bahke587m7",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_9_2017/911784420734115840_3.jpg,1,1,0.96958923
Drinking Water System Partially Restored Following Harvey https://t.co/loIAJCr6A5 https://t.co/HuPeXxLfwn,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/4_9_2017/904652302581202946_0.jpg,1,1,0.99998903
This morning's view... Thoughts for the beautiful people of Puerto Rico and Somalia. #MondayMotivation https://t.co/yBm35Nhogt,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/23_10_2017/922438575991459840_1.jpg,0,0,0.8331416
"Hurricane Irma Hits Key West, FL In The Overnight 9/9/2017 https://t.co/m6jVxBKSkX https://t.co/dOgxBH8UWN",/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/18_9_2017/909702545202753536_0.jpg,0,1,0.6787499
Landlords are giving Hurricane Harvey evacuees eviction notices and demanding they pay rent https://t.co/1XtNBwV6Be https://t.co/2W48J4Q4HC,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/12_9_2017/907638987438874624_0.jpg,0,0,0.92758954
"SOLIDARITY | After hurricane Maria, a Caribbean leader calls for action on #climatechange: https://t.co/c28d7vgJbr https://t.co/M0inRo0BrN",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/25_9_2017/912346202716467200_0.jpg,1,1,0.99463576
Ready for the Big One: California struck by 28 earthquakes in 24 hours https://t.co/NFg9ttEvh7 https://t.co/J0ppApbgur,/home/julian/datasets/crisis_mmd/data_image/mexico_earthquake/25_9_2017/912427774576644096_0.jpg,1,1,0.879795
Spend Matters US on Hurricane Harvey and Supply Chain Impacts https://t.co/hPGCO6G7b9 #procurement https://t.co/8ZoupCb0kh,/home/julian/datasets/crisis_mmd/data_image/hurricane_harvey/5_9_2017/905002837083430912_0.jpg,1,1,0.8890093
"VIDEO: North Bay #Fire #Tragedies bring out best in: https://t.co/DVrmGMtmWX, https://t.co/pfUCIAhERA https://t.co/oJaw8WWeJM",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/11_10_2017/918047357211742208_0.jpg,1,1,0.86004764
"Not just California,Texas, Puerto Rico. Europe pounded by fire and hurricanes https://t.co/RwwYX2O97a https://t.co/cQCJcMheI3",/home/julian/datasets/crisis_mmd/data_image/california_wildfires/17_10_2017/920104483400617985_0.jpg,0,1,0.5311611
Irma creates bittersweet travel bonus for luckier Caribbean islands https://t.co/9gRKwFeaA1 https://t.co/jO1kU4tfR0,/home/julian/datasets/crisis_mmd/data_image/hurricane_irma/19_9_2017/909956489397317632_0.jpg,0,0,0.87659615
"IOTD â€¦. â€œImage of the Day, Special Edition â€¦. La Perla Neighborhood â€¦. after Hurricaneâ€¦ https://t.co/U2lCgnjJvj https://t.co/jOHYoALeQN",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/24_10_2017/922857782453338112_0.jpg,0,0,0.95712465
Tesla helps restore electricity at children’s hospital in Puerto Rico #automotive #4vto _4VTO_ https://t.co/K1V0QBABeN,/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/26_10_2017/923580700758102017_0.jpg,0,0,0.8001104
"Maria regains hurricane strength, NHC says #Eyes #EyesOnEvents For more details : https://t.co/MFLAntI5dW https://t.co/EvVcYoLIVZ",/home/julian/datasets/crisis_mmd/data_image/hurricane_maria/27_9_2017/913065273888002049_0.jpg,1,1,0.9587116
Vallejo family fighting wildfires on two fronts in California #Bills https://t.co/XMcFds2JHX https://t.co/Ftpp72E1Bi,/home/julian/datasets/crisis_mmd/data_image/california_wildfires/17_10_2017/920353785892999169_0.jpg,1,1,0.96811736
